character,script_line,season,episode,begin,end,duration,episode_index,bad_words,is_male,is_character
Gabriele Marchilli,volete ricattare il prete,1,1,34776800000,34792800000,16000000.0,777,0,1,1
Aureliano Adami,zitto non sbagliare con me io ti faccio male,1,1,34776800000,34825600000,34000000.0,779,0,1,1
Alberto Anacleti,te lo rispiego il prete è roba mia se vuoi ti do una percentuale il 5,1,1,34826400000,34871200000,44000000.0,781,0,1,1
Aureliano Adami,il 5 dallo a quel parassita di tuo fratello che la famiglia tua non è buona neanche per pulirci il culo a chi a voi i cravattari di ostia,1,1,34872000000,34934400000,60800000.0,784,1,1,1
Alberto Anacleti,ma vattene affanculo,1,1,34935200000,34961600000,26400000.0,785,1,1,1
Aureliano Adami,vieni qua pezzo di merda,1,1,34935200000,34961600000,26400000.0,786,1,1,1
Gabriele Marchilli,voglio un terzo dei soldi,1,1,34996000000,35012400000,16400000.0,787,0,1,1
Aureliano Adami,con te finisco dopo tu che hai detto,1,1,35061200000,35105200000,44000000.0,788,0,1,1
Gabriele Marchilli,ricattiamo il prete ma voglio un terzo io vi posso far sapere chi è quanto è grosso però dividiamo in tre allora,1,1,35061200000,35187200000,101200000.0,792,0,1,1
Aureliano Adami,allora un cazzo mo s è messo a parlare pure questo,1,1,35188000000,35220000000,32000000.0,793,1,1,1
Gabriele Marchilli,lo stanno venendo a prendere è meglio che ti sbrighi a decidere,1,1,35220800000,35249200000,28400000.0,794,0,1,1
Alberto Anacleti,ma è grosso davvero da dividerlo in tre,1,1,35259200000,35288400000,24400000.0,796,0,1,1
Gabriele Marchilli,è grosso,1,1,35289200000,35314000000,24800000.0,797,0,1,1
Aureliano Adami,non me ne frega un cazzo,1,1,35289200000,35314000000,24800000.0,798,1,1,1
Alberto Anacleti,perché,1,1,35314800000,35337600000,22800000.0,799,0,1,1
Aureliano Adami,non faccio impicci con voi due,1,1,35314800000,35337600000,22800000.0,800,0,1,1
Alberto Anacleti,pensaci un attimo ci spartiamo una fetta per uno poi da domani ognuno per i cazzi suoi allora ci stai,1,1,35338400000,35517600000,68000000.0,804,1,1,1
Aureliano Adami,zitto non ti muovere che ti sparo in faccia dai di corsa,1,2,803600000,1305200000,36000001.0,10,0,1,1
Samurai Valerio,la suburra sto posto non cambia da 2000 anni patrizi e plebei politici e criminali mignotte e preti roma,1,2,1621600000,1754800000,93200000.0,15,1,1,1
Amedeo Cinaglia,ora però ci abitano i ricchi,1,2,1823200000,1854000000,30800000.0,16,0,1,1
Samurai Valerio,ha fatto bene a chiamarmi perché voglio aiutarla a trovare il suo spazio in questo mondo,1,2,1823200000,1886000000,62000000.0,18,0,1,1
Amedeo Cinaglia,senta cosa vuole da me,1,2,1897600000,1911200000,13600000.0,19,0,1,1
Samurai Valerio,la pratica per unificare i terreni di ostia voglio che venga approvata prima che le dimissioni del sindaco siano effettive,1,2,1924000000,1994800000,61200000.0,21,0,1,1
Amedeo Cinaglia,i terreni di ostia hanno proprietari diversi la chiesa ha il pezzo più grosso ma chi le dice che voglia unirli comunque per l approvazione definitiva serve la firma del dirigente,1,2,2015200000,2106400000,82400000.0,24,0,1,1
Samurai Valerio,finucci non è un problema preti criminali e dirigenti comunali le carte sono già truccate sa chi manca lei cosa vuole è venuto qui senza sapere cosa chiedere allora proprio non mi sbagliavo,1,2,2107200000,2353200000,136400000.0,31,0,1,1
Amedeo Cinaglia,che cazzo vuol dire,1,2,2325600000,2353200000,27600000.0,32,1,1,1
Samurai Valerio,lei è come un bambino che vuole essere apprezzato ma scopre che il mondo dei grandi ha altre regole altri interessi per questo è qua per capire come funziona non è così,1,2,2354000000,2471200000,88000000.0,36,0,1,1
Alberto Anacleti,statti zitto mo ti faccio vedere un bel filmetto tie eh,1,2,2652400000,2717600000,51600000.0,39,0,1,1
Alberto Anacleti,ti dai da fare eh oh pensa che succede se sta cosa va in giro pensa che succede infatti fai bene a dire di no comunque basta che mi dai un sacco di soldi e io ti prometto che questa cosa non la vede nessuno mo puoi parlare,1,2,2736800000,2946800000,165600000.0,47,0,1,1
Monsignor Theodosiou,quanti soldi,1,2,2971200000,2983200000,12000000.0,48,0,1,1
Alberto Anacleti,ma con 300 000 stai tranquillo,1,2,2991600000,3014800000,23200000.0,49,0,1,1
Monsignor Theodosiou,trecento,1,2,3015600000,3027200000,11600000.0,50,0,1,1
Alberto Anacleti,non serve che dici altro me li devi dare oggi alle 16 00,1,2,3028000000,3071200000,35200000.0,52,0,1,1
Ezio Quirino,nove per cento,1,2,3142000000,3152800000,10800000.0,53,0,1,1
Ezio Quirino,in tre mesi nella zona nord abbiamo perso il 9 livia,1,2,3172000000,3200800000,28800000.0,54,0,1,1
Ezio Quirino,vuoi che ne parliamo un altra volta,1,2,3235200000,3252800000,17600000.0,55,0,1,1
Livia Adami,no scusa dicevi nella zona nord,1,2,3235200000,3290800000,45200000.0,57,0,0,1
Ezio Quirino,abbiamo perso un sacco di soldi è zona di tuo fratello no,1,2,3310800000,3336400000,25600000.0,58,0,1,1
Aureliano Adami,abbiamo chi,1,2,3342000000,3355200000,13200000.0,59,0,1,1
Ezio Quirino,stavo illustrando a tua sorella la situazione e non è affatto buona,1,2,3394400000,3424400000,30000000.0,60,0,1,1
Aureliano Adami,è roba di famiglia quirino tu devi fare i conti e basta,1,2,3425200000,3451200000,26000000.0,61,0,1,1
Ezio Quirino,sì i conti dicono che perdete ogni mese di più,1,2,3456800000,3482400000,25600000.0,62,0,1,1
Aureliano Adami,rifalli magari ti sbagli,1,2,3483200000,3515600000,23600000.0,64,0,1,1
Ezio Quirino,va bene,1,2,3565600000,3574000000,8400000.0,65,0,1,1
Livia Adami,aurelia aspetta dobbiamo parlare,1,2,3585600000,3612000000,26400000.0,66,0,0,1
Aureliano Adami,c ho da fare parliamo un altra volta,1,2,3585600000,3630400000,44000000.0,68,0,1,1
Livia Adami,senti non dire niente a mio padre,1,2,3698800000,3747200000,48400000.0,69,0,0,1
Ezio Quirino,se ne accorgerebbe anche un bambino,1,2,3698800000,3747200000,48400000.0,70,0,1,1
Livia Adami,non gli dire niente me la vedo io anzi fammi vedere,1,2,3752400000,3791600000,33600000.0,72,0,0,1
Adelaide Anacleti,oggi vanno a vedere la sala ricevimenti,1,2,3853200000,3878800000,25600000.0,73,0,0,1
Adelaide Anacleti,ormai mancano pochi giorni si devono sbrigare,1,2,3894400000,3928400000,34000000.0,75,0,0,1
Manfredi Anacleti,spadi,1,2,3929200000,3952400000,23200000.0,76,0,1,1
Adelaide Anacleti,sarà memorabile,1,2,3929200000,3952400000,23200000.0,77,0,0,1
Adelaide Anacleti,i sale saranno sbalorditi,1,2,3953200000,3973200000,20000000.0,78,0,0,1
Manfredi Anacleti,spadi,1,2,3974000000,3983200000,9200000.0,79,0,1,1
Alberto Anacleti,che vuoi,1,2,3996000000,4011600000,15600000.0,80,0,1,1
Manfredi Anacleti,si può sapere dove sei stato,1,2,4012400000,4027600000,15200000.0,81,0,1,1
Manfredi Anacleti,ridi,1,2,4028400000,4038800000,10400000.0,82,0,1,1
Manfredi Anacleti,che cazzo ridi,1,2,4039600000,4052400000,12800000.0,83,1,1,1
Manfredi Anacleti,tuo cugino è sparito ieri sera l ultima volta l hanno visto con adami,1,2,4053200000,4092000000,38800000.0,84,0,1,1
Alberto Anacleti,si sarà sputtanato tutto a mignotte come fa di solito,1,2,4108800000,4138000000,29200000.0,85,1,1,1
Manfredi Anacleti,può essere ma noi lo dobbiamo trovare,1,2,4143600000,4162000000,18400000.0,86,0,1,1
Manfredi Anacleti,con questi di ostia non si scherza spadi questi sono merde,1,2,4162800000,4196400000,33600000.0,87,1,1,1
Adelaide Anacleti,bella angelica,1,2,4197200000,4211200000,14000000.0,88,0,0,1
Manfredi Anacleti,preoccupati del ricevimento,1,2,4212000000,4228000000,16000000.0,89,0,1,1
Adelaide Anacleti,benvenuta,1,2,4228800000,4238000000,9200000.0,90,0,0,1
Manfredi Anacleti,e non fare danni,1,2,4238800000,4252000000,13200000.0,91,0,1,1
Franco Marchilli,esci,1,2,4511600000,4520800000,9200000.0,98,0,1,1
Franco Marchilli,fatti vedere un po,1,2,4526400000,4538000000,11600000.0,99,0,1,1
Gabriele Marchilli,allora,1,2,4593200000,4601600000,8400000.0,100,0,1,1
Franco Marchilli,ti sta preciso,1,2,4608000000,4619200000,11200000.0,101,0,1,1
Franco Marchilli,basta fare l orlo ai pantaloni è perfetto no,1,2,4634400000,4654000000,19600000.0,102,0,1,1
Gabriele Marchilli,dici,1,2,4669200000,4691600000,22400000.0,103,0,1,1
Franco Marchilli,dico guardati,1,2,4669200000,4691600000,22400000.0,104,0,1,1
Franco Marchilli,non ti vedi,1,2,4697200000,4708400000,11200000.0,105,0,1,1
Gabriele Marchilli,sì mi sembra un po caro però,1,2,4726000000,4779600000,42400000.0,107,0,1,1
Franco Marchilli,non ti devi preoccupare,1,2,4749200000,4779600000,30400000.0,108,0,1,1
Franco Marchilli,ti stai per laureare bello mio,1,2,4789600000,4805600000,16000000.0,109,0,1,1
Franco Marchilli,e tuo padre non bada a spese lo pigliamo e basta,1,2,4812400000,4837600000,25200000.0,110,0,1,1
Gabriele Marchilli,ok,1,2,4838400000,4846800000,8400000.0,111,0,1,1
Franco Marchilli,rispondi però,1,2,4860400000,4880000000,19600000.0,113,0,1,1
Gabriele Marchilli,sì no sono i soliti rompipalle che cercano di vendere qualcosa va bene allora faccio fare l orlo,1,2,4860400000,4987200000,78800000.0,116,1,1,1
Franco Marchilli,bravo,1,2,4962800000,4987200000,24400000.0,117,0,1,1
Franco Marchilli,ho detto che era il tuo vado a pagare,1,2,4988000000,5014800000,26800000.0,118,0,1,1
Gabriele Marchilli,sì,1,2,4988000000,5014800000,26800000.0,119,0,1,1
Gabriele Marchilli,pronto sì ho i soldi te li porto alle 18 00 sì 20 000 alle 18 00,1,2,5099600000,5182400000,66400001.0,124,0,1,1
Monsignor Theodosiou,quello ha un video con me alla festa,1,2,5266000000,5288400000,22400000.0,125,0,1,1
Sara Monaschi,un video,1,2,5293600000,5320800000,27200000.0,126,0,0,1
Monsignor Theodosiou,se non pago mi rovina,1,2,5293600000,5320800000,27200000.0,127,0,1,1
Monsignor Theodosiou,vuole 300 000 euro entro le 16 00 qui sotto al parco della clinica,1,2,5321600000,5358800000,37200000.0,128,0,1,1
Sara Monaschi,che cosa si vede in questo video,1,2,5359600000,5381200000,21600000.0,129,0,0,1
Monsignor Theodosiou,lei,1,2,5359600000,5381200000,21600000.0,130,0,1,1
Monsignor Theodosiou,lei mi ha portato nel baratro,1,2,5388000000,5406400000,18400000.0,131,0,1,1
Monsignor Theodosiou,per i suoi interessi,1,2,5414400000,5429200000,14800000.0,132,0,1,1
Sara Monaschi,non dica così monsignore non è così,1,2,5430000000,5454400000,24400000.0,133,0,0,1
Monsignor Theodosiou,lei è colpevole,1,2,5462400000,5477200000,14800000.0,134,0,1,1
Monsignor Theodosiou,colpevole almeno quanto me,1,2,5485200000,5502800000,17600000.0,135,0,1,1
Sara Monaschi,mi ascolti adesso dobbiamo risolvere questo disastro insieme,1,2,5508400000,5561600000,46800000.0,138,0,0,1
Monsignor Theodosiou,lei,1,2,5570400000,5579600000,9200000.0,139,0,1,1
Monsignor Theodosiou,è una pessima persona,1,2,5587200000,5604800000,17600000.0,140,0,1,1
Sara Monaschi,vuole che l aiuti sì o no,1,2,5619600000,5638800000,19200000.0,141,0,0,1
Angelica Sale,la conchiglia,1,2,5972400000,5988000000,15600000.0,149,0,0,1
Alberto Anacleti,serve una prova per sta pagliacciata,1,2,6160400000,6179200000,18800000.0,156,0,1,1
Alberto Anacleti,va bene dove la devo portare,1,2,6200000000,6212800000,12800000.0,158,0,1,1
Alberto Anacleti,andiamo,1,2,6213600000,6229600000,16000000.0,160,0,1,1
Alberto Anacleti,ecco scegliamo sti menu,1,2,6397600000,6430800000,24000000.0,167,0,1,1
Angelica Sale,proprio non ti va di fare sta cosa eh,1,2,6527600000,6547200000,19600000.0,168,0,0,1
Alberto Anacleti,scegliere da mangiare per gli altri non mi viene tanto bene,1,2,6557200000,6587600000,30400000.0,169,0,1,1
Angelica Sale,cos è che ti viene bene,1,2,6588400000,6602800000,14400000.0,170,0,0,1
Alberto Anacleti,tante cose tranne stare qua,1,2,6620800000,6661600000,24000000.0,172,0,1,1
Angelica Sale,e facciamone una dai,1,2,6672400000,6685200000,12800000.0,173,0,0,1
Gabriele Marchilli,allora,1,2,6816800000,6837200000,20400000.0,174,0,1,1
Sara Monaschi,hai fatto un gran casino lo sai,1,2,6816800000,6837200000,20400000.0,175,0,0,1
Gabriele Marchilli,ti calmi,1,2,6838000000,6857600000,19600000.0,176,0,1,1
Sara Monaschi,calma un cazzo qualcuno alla festa ha fatto un video al prete e ora lo sta ricattando,1,2,6838000000,6899200000,56400000.0,178,1,0,1
Gabriele Marchilli,un video,1,2,6900000000,6910000000,10000000.0,179,0,1,1
Sara Monaschi,sì tu ne sai qualcosa,1,2,6900000000,6922400000,21600000.0,181,0,0,1
Gabriele Marchilli,ho fatto solo ciò che mi hai chiesto tu,1,2,6923200000,6950400000,27200000.0,182,0,1,1
Sara Monaschi,solo magari eri incazzato con me e hai trovato l occasione aspetta lele,1,2,6923200000,6997600000,68000000.0,185,1,0,1
Gabriele Marchilli,veramente pensi che ti potrei fare questo veramente,1,2,7025200000,7070400000,29200000.0,187,0,1,1
Sara Monaschi,ma la festa l hai organizzata tu le persone le hai scelte tu e adesso tu mi devi aiutare a risolvere questo casino il ricatto lo sta facendo un ragazzetto uno piccolo bruno coi capelli rasati l aria da bullo,1,2,7075200000,7215200000,112800000.0,192,0,0,1
Gabriele Marchilli,sara così ce ne stanno tanti però,1,2,7216000000,7232800000,16800000.0,193,0,1,1
Sara Monaschi,ma tu non sai neanche chi cazzo c era a sta festa scusa c è una prostituta nel video una nera quella te la ricordi almeno la conosci,1,2,7233600000,7306800000,71600000.0,196,1,0,1
Gabriele Marchilli,sì,1,2,7282800000,7306800000,24000000.0,197,0,1,1
Sara Monaschi,e chi è,1,2,7314000000,7322800000,8800000.0,198,0,0,1
Gabriele Marchilli,una delle tante,1,2,7327600000,7338000000,10400000.0,199,0,1,1
Sara Monaschi,voglio sapere chi è tu la devi trovare perché lei è sicuramente coinvolta,1,2,7353600000,7389600000,36000000.0,200,0,0,1
Gabriele Marchilli,tu comunque mi devi ancora pagare,1,2,7406800000,7433200000,26400000.0,201,0,1,1
Sara Monaschi,trova la ragazza trovala,1,2,7406800000,7455600000,37200000.0,203,0,0,1
Angelica Sale,ma sto posto è tuo,1,2,7550000000,7564000000,14000000.0,205,0,0,1
Alberto Anacleti,è della famiglia,1,2,7580400000,7592800000,12400000.0,206,0,1,1
Angelica Sale,quindi è pure tuo no,1,2,7593600000,7616800000,23200000.0,207,0,0,1
Alberto Anacleti,è della famiglia,1,2,7593600000,7616800000,23200000.0,208,0,1,1
Angelica Sale,che fai ci vieni a ballare,1,2,7659200000,7670000000,10800000.0,209,0,0,1
Alberto Anacleti,no io ci vengo di giorno quando non c è nessuno che mi rompe i coglioni,1,2,7693200000,7779600000,48800000.0,212,1,1,1
Angelica Sale,una volta ci veniamo a ballare insieme,1,2,7822000000,7842000000,20000000.0,214,0,0,1
Alberto Anacleti,le mogli stanno a casa,1,2,7847600000,7862800000,15200000.0,215,0,1,1
Angelica Sale,sì forse 20 anni fa,1,2,7863600000,7884000000,20400000.0,216,0,0,1
Alberto Anacleti,poi a te questa musica non piace,1,2,7889600000,7931600000,42000000.0,217,0,1,1
Angelica Sale,a me piace ballare come a te,1,2,7889600000,7931600000,42000000.0,218,0,0,1
Alberto Anacleti,devo andare aspettami qua,1,2,7989600000,8005200000,15600000.0,220,0,1,1
Aureliano Adami,che c è che cattiveria vieni qua sei cattivuccio eh,1,2,8150400000,8197200000,46000000.0,222,0,1,1
Aureliano Adami,pronto lo sapevo che quel pezzo di merda del prete chiacchierava ma chi è questa,1,2,8259600000,8348000000,50400000.0,226,1,1,1
Gabriele Marchilli,è quella che mi ha detto di organizzare la festa sta nella roma che conta,1,2,8353600000,8387600000,34000000.0,227,0,1,1
Aureliano Adami,sai che cazzo me ne frega a me,1,2,8388400000,8406800000,18400000.0,228,1,1,1
Gabriele Marchilli,e comunque vuole che rintraccio la nera,1,2,8407600000,8431200000,23600000.0,229,0,1,1
Alberto Anacleti,quella ci ha visto potrebbe essere un problema,1,2,8435600000,8458000000,22400000.0,230,0,1,1
Aureliano Adami,alla zoccola ci penso io ma al prete va fatto capire che non scherziamo spadi metti il video su internet un pezzetto senza far vedere la faccia solo per fargli paura,1,2,8458800000,8579200000,114000000.0,233,1,1,1
Alberto Anacleti,quando si è deciso che comandi te,1,2,8547600000,8579200000,31600000.0,234,0,1,1
Aureliano Adami,un anacleti non può comandare spadi,1,2,8593600000,8632000000,38400000.0,235,0,1,1
Alberto Anacleti,non me ne frega un cazzo di comandare ma non mi va neanche di prendere ordini quindi stavolta facciamo senza capi,1,2,8593600000,8671600000,77200000.0,237,1,1,1
Aureliano Adami,avessimo trovato l unico zingaro che ragiona vieni con me voglio vedere se ragioni pure te non mi piace essere preso per il culo,1,2,8720000000,9002800000,75600000.0,240,1,1,1
Gabriele Marchilli,che significa,1,2,9020000000,9031200000,11200000.0,241,0,1,1
Aureliano Adami,sei amico di quella della roma che conta,1,2,9040000000,9061600000,21600000.0,242,0,1,1
Gabriele Marchilli,beh,1,2,9062400000,9091200000,28800000.0,243,0,1,1
Aureliano Adami,e sei pure figlio di una guardia,1,2,9062400000,9091200000,28800000.0,244,0,1,1
Gabriele Marchilli,che ne sai di mio padre,1,2,9110800000,9126800000,16000000.0,245,0,1,1
Aureliano Adami,pensi che lavoro con qualcuno senza sapere chi cazzo è,1,2,9127600000,9153600000,26000000.0,246,1,1,1
Gabriele Marchilli,un conto sono io e un conto è mio padre,1,2,9172400000,9193200000,20800000.0,247,0,1,1
Aureliano Adami,vedremo,1,2,9222400000,9232800000,10400000.0,248,0,1,1
Alberto Anacleti,sì tanto sono femmine poi gli passa,1,2,9410000000,9446800000,28800000.0,252,0,1,1
Aureliano Adami,abita qua questa,1,2,9647200000,9660000000,12800000.0,253,0,1,1
Gabriele Marchilli,sì abita qua però non so l interno,1,2,9668000000,9702000000,22000000.0,255,0,1,1
Aureliano Adami,va bene andiamo qual è questo,1,2,9707600000,9829600000,31200000.0,257,0,1,1
Gabriele Marchilli,sì credo di sì,1,2,9808400000,9829600000,21200000.0,258,0,1,1
Aureliano Adami,mo quale cazzo è,1,2,9843600000,9860000000,16400000.0,259,1,1,1
Aureliano Adami,scusa sai dove abita,1,2,9902000000,9926000000,24000000.0,261,0,1,1
Gabriele Marchilli,isabel,1,2,9902000000,9926000000,24000000.0,262,0,1,1
Aureliano Adami,sì,1,2,9926800000,9944400000,17600000.0,264,0,1,1
Aureliano Adami,dimmi dove abita questa,1,2,9965200000,9987200000,22000000.0,266,0,1,1
Aureliano Adami,grazie,1,2,10015200000,10026400000,11200000.0,269,0,1,1
Aureliano Adami,chiudi quel portone,1,2,10077600000,10088000000,10400000.0,271,0,1,1
Gabriele Marchilli,che ci devi fare con quella,1,2,10131200000,10149200000,18000000.0,272,0,1,1
Aureliano Adami,io niente devi ammazzare la zoccola,1,2,10150000000,10171200000,21200000.0,273,1,1,1
Gabriele Marchilli,io non ammazzo nessuno,1,2,10188800000,10209200000,20400000.0,274,0,1,1
Aureliano Adami,ah no vuoi chiamare papà gli vuoi chiedere quanto fai per traffico di stupefacenti e ricatto,1,2,10188800000,10266400000,60400000.0,277,0,1,1
Gabriele Marchilli,cazzo ci dev essere un altro modo,1,2,10272000000,10305200000,33200000.0,278,1,1,1
Aureliano Adami,no ci ha visto in faccia è così che vuoi fare il criminale le rimani qua e fai il palo così se mi becco omicidio sei complice ti conviene stare qua quando torno o ti vengo a cercare e poi sono cazzi tuoi,1,2,10272000000,10541600000,131600003.0,284,1,1,1
Isabelle Mbamba,oh ma che cazzo stai a fare,1,2,11376400000,11393600000,17200000.0,286,1,0,1
Isabelle Mbamba,non dico niente,1,2,11423600000,11433600000,10000000.0,287,0,0,1
Isabelle Mbamba,non dico niente giuro,1,2,11446000000,11464400000,18400000.0,288,0,0,1
Aureliano Adami,vieni qua,1,2,11446000000,11464400000,18400000.0,289,0,1,1
Isabelle Mbamba,giuro che non dico niente,1,2,11465200000,11485200000,20000000.0,290,0,0,1
Aureliano Adami,vieni qua,1,2,11486000000,11510800000,24800000.0,291,0,1,1
Isabelle Mbamba,ti prego lasciami,1,2,11486000000,11510800000,24800000.0,292,0,0,1
Aureliano Adami,zitta,1,2,11511600000,11533600000,22000000.0,293,0,1,1
Isabelle Mbamba,non dico niente ti prego,1,2,11511600000,11533600000,22000000.0,294,0,0,1
Isabelle Mbamba,ti prego,1,2,11547600000,11564400000,16800000.0,296,0,0,1
Isabelle Mbamba,aiuto,1,2,11565200000,11589600000,24400000.0,297,0,0,1
Isabelle Mbamba,ti giuro che non dico niente,1,2,11602000000,11628800000,26800000.0,298,0,0,1
Aureliano Adami,andiamo oh ho risolto andiamo,1,2,11887600000,11926000000,36800000.0,301,0,1,1
Sara Monaschi,te l ho detto hanno caricato un pezzo di video col prete alla festa e la ragazza ma che vuol dire,1,2,11977200000,12056800000,62800000.0,304,0,0,1
Gabriele Marchilli,che non si trova che se n è andata questo vuol dire,1,2,12057600000,12092800000,29600000.0,306,0,1,1
Sara Monaschi,e tu trovala capito la devi trovare hanno messo il video in rete per ora senza che si veda la faccia di theodosiou ma se non paga la mettono tutta,1,2,12093600000,12226800000,91600000.0,311,0,0,1
Sandro Monaschi,vuoi mettere i nostri affari in mano a lui forse è coinvolto nel ricatto,1,2,12227600000,12260400000,32800000.0,312,0,1,1
Sara Monaschi,non lo è,1,2,12261200000,12269600000,8400000.0,313,0,0,1
Sandro Monaschi,come cazzo fai a fidarti di quel ragazzino,1,2,12270400000,12299600000,29200000.0,314,1,1,1
Sara Monaschi,hai alternative ce le hai,1,2,12300400000,12322800000,21600000.0,316,0,0,1
Amedeo Cinaglia,allora cosa,1,2,12564000000,12577200000,13200000.0,318,0,1,1
Amedeo Cinaglia,è già definito,1,2,12578000000,12602000000,24000000.0,320,0,1,1
Amedeo Cinaglia,certo hanno tutti fretta di chiudere i loro affari adesso no,1,2,12662800000,12694800000,32000000.0,323,0,1,1
Amedeo Cinaglia,da quand è che ti occupi di politica,1,2,12751600000,12792400000,40800000.0,326,0,1,1
Amedeo Cinaglia,hai visto finucci,1,2,12944400000,12964000000,19600000.0,333,0,1,1
Giacomo Finucci,presidente,1,2,13074400000,13087200000,12800000.0,335,0,1,1
Amedeo Cinaglia,quanto le dà,1,2,13122800000,13132000000,9200000.0,336,0,1,1
Giacomo Finucci,mi scusi,1,2,13141600000,13152400000,10800000.0,337,0,1,1
Amedeo Cinaglia,samurai quanto le dà allora,1,2,13169200000,13245600000,23600000.0,339,0,1,1
Giacomo Finucci,che c è vuole sapere quanto deve chiedere,1,2,13251200000,13276000000,24800000.0,340,0,1,1
Amedeo Cinaglia,gli altri consiglieri stanno pure loro sul libro paga,1,2,13288800000,13316400000,27600000.0,341,0,1,1
Giacomo Finucci,non che io sappia,1,2,13317200000,13330400000,13200000.0,342,0,1,1
Giacomo Finucci,almeno non su questo affare,1,2,13331200000,13352000000,20800000.0,343,0,1,1
Giacomo Finucci,su questo affare bastiamo io e lei,1,2,13352800000,13370800000,18000000.0,344,0,1,1
Amedeo Cinaglia,potrei far sapere la cosa far scoppiare uno scandalo,1,2,13394800000,13438000000,30000000.0,346,0,1,1
Giacomo Finucci,l avrebbe già fatto,1,2,13443600000,13459200000,15600000.0,347,0,1,1
Giacomo Finucci,quando avrà smesso di litigare con la sua coscienza,1,2,13471200000,13496400000,25200000.0,348,0,1,1
Giacomo Finucci,convochi la commissione e chieda una modifica all ordine del giorno,1,2,13497200000,13531600000,34400000.0,349,0,1,1
Giacomo Finucci,sarà lei a chiedere di discutere la pratica di ostia per prima,1,2,13537200000,13569600000,32400000.0,350,0,1,1
Giacomo Finucci,io mi opporrò ma il mio sarà soltanto un parere tecnico,1,2,13570400000,13609600000,39200000.0,351,0,1,1
Amedeo Cinaglia,che rimarrà a verbale così lei avrà un alibi,1,2,13629600000,13666400000,25200000.0,353,0,1,1
Giacomo Finucci,ostia è un affare strano,1,2,13687200000,13702800000,15600000.0,354,0,1,1
Giacomo Finucci,accetti un consiglio,1,2,13709600000,13723600000,14000000.0,355,0,1,1
Giacomo Finucci,si faccia pagare bene,1,2,13728400000,13740400000,12000000.0,356,0,1,1
Sara Monaschi,non c è più molto tempo quindi mi ascolti bene andrò io all appuntamento al posto suo e risolverò tutto in cambio però voglio che lei esca di qui e venga in commissione alle 20 00 dove farà votare tutti come ci siamo messi d accordo va bene,1,2,13898800000,14068800000,128800000.0,362,0,0,1
Monsignor Theodosiou,lei non è diversa da quelle persone,1,2,14078400000,14099200000,20800000.0,363,0,1,1
Sara Monaschi,ci vediamo alle 20 00,1,2,14117200000,14134400000,17200000.0,364,0,0,1
Ezio Quirino,quale sarebbe la quota della famiglia,1,2,14167200000,14209200000,42000000.0,365,0,1,1
Livia Adami,nessuna quota l affare è più grosso riguarda la terra che vedi e tutto quello che ci sta intorno ci faranno un porto la mia famiglia avrà parte della coca che arriva tonnellate di coca,1,2,14167200000,14294400000,124000000.0,370,0,0,1
Ezio Quirino,tuo fratello ancora non ne sa niente,1,2,14307200000,14347200000,40000000.0,371,0,1,1
Livia Adami,no mio padre non glielo vuole dire pensa che aureliano qua ci voleva fare lo stabilimento,1,2,14307200000,14475600000,70400000.0,373,0,0,1
Ezio Quirino,che stronzata siete pieni di stabilimenti,1,2,14483200000,14506400000,23200000.0,374,1,1,1
Livia Adami,non ti mettere in mezzo ezio,1,2,14507200000,14523200000,16000000.0,375,0,0,1
Ezio Quirino,non mi metto in mezzo io sto proprio dalla parte tua livia,1,2,14542400000,14567600000,25200000.0,376,0,1,1
Livia Adami,forse è un po troppo,1,2,14578400000,14591200000,12800000.0,377,0,0,1
Ezio Quirino,perché è un male,1,2,14608000000,14618400000,10400000.0,378,0,1,1
Livia Adami,che c è no,1,2,14663200000,14704400000,17600000.0,380,0,0,1
Ezio Quirino,scusami,1,2,14725200000,14733600000,8400000.0,381,0,1,1
Livia Adami,non si può fare,1,2,14739200000,14761200000,22000000.0,382,0,0,1
Ezio Quirino,ma perché,1,2,14739200000,14761200000,22000000.0,383,0,1,1
Livia Adami,perché no e questo,1,2,14773600000,14832800000,22800000.0,385,0,0,1
Ezio Quirino,non ti avvicinare,1,2,14866000000,14875600000,9600000.0,386,0,1,1
Livia Adami,è legato,1,2,14885600000,14895200000,9600000.0,387,0,0,1
Ezio Quirino,ma non ti avvicinare,1,2,14900800000,14912800000,12000000.0,388,0,1,1
Livia Adami,ehi piccolino ciao,1,2,14917200000,14963200000,24000000.0,390,0,0,1
Manfredi Anacleti,boris,1,2,15048400000,15058000000,9600000.0,392,0,1,1
Manfredi Anacleti,girate tutto il mondo,1,2,15114000000,15132000000,18000000.0,394,0,1,1
Manfredi Anacleti,voglio sapere che fine ha fatto,1,2,15152400000,15170800000,18400000.0,395,0,1,1
Aureliano Adami,le guardie non ci stanno,1,2,15397200000,15414800000,17600000.0,396,0,1,1
Alberto Anacleti,te l ho detto zio prete ha smaltito vedrai mo come viene a cuccia oh che hai fatto è un ora che stai zitto,1,2,15424800000,15550000000,91600000.0,400,0,1,1
Aureliano Adami,avrà digerito male,1,2,15518800000,15550000000,31200000.0,401,0,1,1
Gabriele Marchilli,guarda che è ora,1,2,15566000000,15578000000,12000000.0,402,0,1,1
Alberto Anacleti,hai fretta di vedere i soldi,1,2,15584800000,15619600000,34800000.0,403,0,1,1
